892	1516106638560591882
893	1516106669774344222
894	1516106722878685214
895	1516106762091237506
896	1516106881926434817
897	1516106887941197884
898	1516106923156443177
899	1516107077150445630
900	1516107079864025320
901	1516107371624136876
902	1516107597059723375
903	1516109963402023115
904	1516110357977108632
905	1516111330342604841
906	1516111499242766548
907	1516111531975118979
908	1516111619833467052
909	1516111756588744898
910	1516111841338855436
911	1516111959626481684
912	1516112118112583911
913	1516112196801790186
914	1516112233581514843
915	1516112334035091557
916	1516112365135859843
917	1516112422354681876
918	1516112438016344074
919	1516112500490506410
920	1516112572980400299
921	1516112766384078890
922	1516112920348721222
923	1516112928535871569
924	1516113294723911904
925	1516113478178574406
926	1516113945507659988
927	1516113995034263592
928	1516114630886293675
929	1516116165288661234
930	1516116299548201042
931	1516116523888934972
932	1516116595787825433
933	1516116866051866847
934	1516117793785774263
935	1516119583222665368
936	1516120425535377480
937	1516121551794077818
938	1516121969081323732
939	1516122044868071595
940	1516122144462078125
941	1516122517956460685
942	1516122851395108944
943	1516122868985892955
944	1516122904469962906
945	1516123279608250619
946	1516125555156713692
947	1516125740976836680
948	1516126475793727488
949	1516126801980555264
950	1516127293272101014
951	1516127463393071305
952	1516128035412250695
953	1516128258335309834
954	1516131632925642964
955	1516131787628220627
956	1516133365831569588
957	1516133889809190962
958	1516134483605196841
959	1516140121794150453
960	1516141405112897627
961	1516143582468378755
962	1516143708662141139
963	1516144048279392447
964	1516149936654127315
965	1516156306061262928
966	1516156367440969798
967	1516156435434574034
968	1516157527958618264
969	1516159595687706836
970	1516159666164338830
971	1516159699580616974
972	1516159838470668489
973	1516159874084638861
974	1516160433046814762
975	1516160743886557244
976	1516161735554498731
977	1516162069592801421
978	1516162078950559995
979	1516164652973691082
980	1516168680940245253
981	1516168974025621534
982	1516169253634576676
983	1516169381493608589
984	1516169676407832758
985	1516169862492193000
986	1516169884172681327
987	1516169917202956298
988	1516169919752966256
989	1516170493210918973
990	1516170549200425221
991	1516173798712541316
992	1516174232546054345
993	1516178573768130762
994	1516178584669126828
995	1516184744638025991
996	1516185314899660981
997	1516187440476586086
998	1516188258244235345
999	1516188372471906434
1000	1516188530056105985
1001	1516195547369701417
1002	1516196317481664674
1003	1516208267938889878
1004	1516209750835204398
1005	1516212758947827713
1006	1516213629492400238
1007	1516213707343007885
1008	1516215718323159141
1009	1516215752271728770
1010	1516215776963461294
1011	1516220557178179714
1012	1516229491280576574
1013	1516231033450795018
1014	1516231064513679390
1015	1516243152288092230
1016	1516243167177867419
1017	1516243274946318436
1018	1516243297129988206
1019	1516243331720544458
1020	1516245290749792316
1021	1516246335215632384
1022	1516246345306996926
1023	1516246453310329002
1024	1516255243908677744
1025	1516255247301873675
1026	1516278779172094042
1027	1516278830833340516
1028	1516278885778456600
1029	1516278889398407218
1030	1516278920998031461
1031	1516278925452644485
1032	1516294379751346196
1033	1516306763924901969
1034	1516306950306922537
1035	1516306953238745208
1036	1516307084893880430
1037	1516315509891797052
1038	1516315994975637514
1039	1516322401015562380
1040	1516322423174070322
1041	1516327939023835206
1042	1516330888458145955
1043	1516335550330699867
1044	1516335935841898587
1045	1516336117727891617
1046	1516341158152900738
1047	1516342219110354974
1048	1513906443214913677
1049	1513949337024200795
1050	1516433134672019610
1051	1513980172909543464
1052	1513992688184066068
1053	1514070215598800977
1054	1514262470582210653
1055	1514351345753260123
1056	1514712002126282772
1057	1514718976595333283
1058	15149801237433590727
1059	1514685675570466968
1060	1515325725832384522
1061	1515845864374010036
1062	1516064261288497233
1063	1515060447471075409
1064	1516439642201653408
1065	1516448544335204483
1066	1513906443214913677
1067	1513949337024200795
1068	1516433134672019610
1069	1513980172909543464
1070	1513992688184066068
1071	1514070215598800977
1072	1514262470582210653
1073	1514351345753260123
1074	1514712002126282772
1075	1514718976595333283
1076	15149801237433590727
1077	1514685675570466968
1078	1515325725832384522
1079	1515845864374010036
1080	1516064261288497233
1081	1515060447471075409
1082	1516439642201653408
1083	1516448544335204483
1084	1516514416097628312
1085	1516523100613644458
1086	1516526777151918120
1087	1516530952266977492
1088	1516518780145242263
1089	1516534651639038052
1090	1516724540191932416
1091	1516728053932494951
1092	1516750490065571891
1093	1516761866171322520
1094	1516784393954267318
1095	1516786521813029004
1096	1516794663011356733
1097	1516792127525355686
1098	1516797154448904393
1099	1516800281575292981
1100	1516803699064832171
1101	1516806480316076073
1102	1516808851704512542
1103	1516814644063244359
1104	1516817378917486773
1105	1516823393587171421
1106	1516825022646325511
1107	1516827098822475826
1108	1516832800446222423
1109	1516842102066122813
1110	1516862559603658873
1111	1516864741568417885
1112	1516868671497043999
1113	1516870828413816832
1114	1516883898070597695
1115	1516888304895656016
1116	1516892062375477420
1117	1516894098282381554
1118	1516895723071737986
1119	1516916021330575460
1120	1516959568897245245
1121	1516994900737130606
1122	1516996552718160024
1123	1516999983411495002
1124	1517065974237364265
1517069262492139682
1517077551913107527
